itteration ;2.Real ;2.Imaginary ;2.Real ;2.Imaginary ;1.Real ;1.Imaginary ;
1 ;219,217865058036 ;-18,0019760133921 ;219,217865058036 ;-18,0019760133921 ;215,900545873187 ;-21,4865919206425 ;
