6616,34594635299;-3174,32922148889;0;0;0;0;0;0;0;0;0;0;0;0;3,52155920331567;0,792341845804528;0;0;0;0;0;0;0;;0,00045223614358747;
-3170,318557049;4614,68066445268;0;0;0;0;0;270,754061174952;0;0;0;-1715,11616857863;0;0;-1,05288336689052;1446,59182573654;0;0;0;0;0;0;0;;-1,54129000136163;
0;0;2714,35246017129;0;0;0;0;-1475,67748596697;0;0;-1238,67497420432;0;0;0;0;0;5,17073467454504;0;0;0;0;0,97741826962625;0;;0,878287203192599;
0;0;0;1435,60251552893;-532,390273366213;-796,301287165904;0;0;-106,910954996813;0;0;0;0;0;0;0;0;-4,58653591264359;-6,88869267924591;0;-0,0247154425920781;0;0;;-0,00216686851581471;
0;0;0;-533,528523633595;1764,70050589922;0;-808,082295230225;0;0;-423,089687035399;0;0;0;0;0;0;0;7,54787092139196;0;-2,97546293479418;0;0;0;;-0,0170906783607734;
0;0;0;-799,180100539022;0;1548,57919733521;-475,300252958467;0;0;0;0;0;0;-274,098843837718;0;0;0;0;9,45420362605607;-2,54800347514089;0;0;0,373477503268497;;-0,00865956958864444;
0;0;0;0;-826,570433099299;-491,100849163782;3119,92726221421;-1077,63402120525;0;0;0;0;-724,621958745884;0;0;0;0;-2,63060712749767;-2,377761005549;8,26562335862801;0;0;0;;0,676446539875428;
0;-270,754061174952;-1511,28546334411;0;0;0;-1120,63094871553;2902,67047323458;0;0;0;0;0;0;0;-1445,63864889864;-4,48825644916481;0;0;-2,16700903331642;0;0;0;;-1,45390231435886;
0;0;0;-105,998161666173;0;0;0;0;105,998161666173;0;0;0;0;0;0;0;0;0;0;0;-0,00547238429370411;0;0;;8,0554079300299E-06;
0;0;0;0;-420,412415501001;0;0;0;0;420,412415501001;0;0;0;0;0;0;0;-0,439971689400765;0;0;0;0;0;;0,000263249174409452;
0;0;-1233,99400493718;0;0;0;0;0;0;0;1233,99400493718;0;0;0;0;0;-0,917183627613059;0;0;0;0;-1,13313636940091;0;;0,00460794504913764;
0;-1714,01400665279;0;0;0;0;0;0;0;0;0;1714,01400665279;0;0;0;-0,316941059380285;0;0;0;0;0;0;0;;0,00645641838180211;
0;0;0;0;0;0;-721,863656289539;0;0;0;0;0;721,863656289539;0;0;0;0;0;0;-0,556579778766971;0;0;0;;0,00190581395641232;
0;0;0;0;0;-272,309714038877;0;0;0;0;0;0;0;272,309714038877;0;0;0;0;-0,285485791885224;0;0;0;-0,429462830257997;;0,00020358123049391;
-784,371545292808;-171,9011704331;0;0;0;0;0;0;0;0;0;0;0;0;29,7052102651411;-14,6313947031826;0;0;0;0;0;0;0;;-0,00580022582698803;
234,512826142356;-313839,773631349;0;0;0;0;0;313636,061360199;0;0;0;-30,800554992775;0;0;-14,2336593327095;23,2826688193602;0;0;0;0;0;0;0;;-218,285470605262;
0;0;-611,048659980656;0;0;0;0;621,341919515247;0;0;-10,2932595345907;0;0;0;0;0;23,041808277829;0;0;0;0;-117,621006819807;0;;-0,386312246526813;
0;0;0;505,690098025773;-834,130774341089;0;338,737560158376;0;0;-10,2968838430588;0;0;0;0;0;0;0;15,9676327840594;0;-7,09817628903262;0;0;0;;0,00609042798555492;
0;0;0;757,288890885114;0;-1043,45743823406;290,074015156229;0;0;0;0;0;0;-3,90546780727902;0;0;0;0;14,0304927896273;-4,17502648633058;0;0;-26,2119051793221;;0,00624077938414302;
0;0;0;0;290,725729258068;262,437079472111;-942,341623589144;394,182238070062;0;0;0;0;-5,00342321109746;0;0;0;0;-7,47915252715636;-4,44952539207683;27,4102324175298;0;0;0;;-0,27681818793917;
0;0;0;13,9430358371002;0;0;0;0;-13,9430358371002;0;0;0;0;0;0;0;0;0;0;0;9,81511383379832;0;0;;-2,35777032542295E-05;
0;0;108,076078255186;0;0;0;0;0;0;0;-108,076078255186;0;0;0;0;0;-10,4722443317075;0;0;0;0;113,683307745045;0;;-0,00639370996977817;
0;0;0;0;0;31,5094987588302;0;0;0;0;0;0;0;-31,5094987588302;0;0;0;0;-2,46721012433248;0;0;0;25,1037024738451;;-0,000306942377585884;

