itteration ;Nebalans.Real ;Nebalans.Imaginary ;MaxEPS;
36 ;-13,5844338650028 ;742,204653984779 ;0,00265971847567555;
37 ;-7,18439803035799 ;3,50132716364498 ;0,00299230529597294;
38 ;-10,1207419721588 ;-866,16258323908 ;0,00302450554183006;
39 ;-10,597295191408 ;2,19796095634524 ;0,00192780307585702;
40 ;-13,5125315771941 ;1050,29369547234 ;0,00333771256758889;
41 ;-2,83376415777455 ;3,10303944053231 ;0,00456269529644964;
42 ;-2,88072172748107 ;0,915258655491823 ;0,00461147441629796;
43 ;-2,94179833966009 ;2,40866969124599 ;0,00181151177339043;
44 ;-3,48398956863186 ;-318,12895031571 ;0,00186462654318238;
45 ;-4,56392437453788 ;1,65000838904004 ;0,00141955299935318;
46 ;-4,81633686995376 ;374,777174005986 ;0,00146256882568241;
47 ;-2,27536203712243 ;1,73030219528763 ;0,0013607410252722;
48 ;-3,4158692153504 ;-508,39448648244 ;0,0016168681765559;
49 ;-4,6041710827695 ;0,995971221511296 ;0,00132710459326409;
50 ;-5,4626233936035 ;615,853037744663 ;0,00195727217962234;
51 ;-0,507192974530472 ;1,51609547105299 ;0,00240200357848345;
52 ;-5,308582200464 ;-1139,31007336319 ;0,00362232777454804;
53 ;-4,38413107975882 ;0,537872277816283 ;0,00223035912624522;
54 ;-6,18267096906695 ;848,859776337636 ;0,00269825590427304;
55 ;1,64396326805699 ;1,47783694537827 ;0,00352027461050201;
56 ;1,62028397016197 ;0,568431563641153 ;0,00355760099166627;
57 ;1,58482709479219 ;1,12588260020307 ;0,000820212821661906;
58 ;0,124580565164862 ;-589,53310985125 ;0,00187424977026339;
59 ;-1,00533218247544 ;0,458295332317977 ;0,00148564387952162;
60 ;-1,25502743447002 ;382,76603015257 ;0,0015016642635946;
61 ;1,37834109259468 ;0,794254004858088 ;0,00139437833011307;
62 ;-1,13962976991642 ;-802,373297212495 ;0,00255071885728332;
63 ;-1,80160887221967 ;0,0985299559972936 ;0,00183875630319498;
64 ;-2,66770086237852 ;621,956255348969 ;0,00197719734432114;
65 ;2,37405075906779 ;0,812446790784263 ;0,00243101884919175;
66 ;-5,62713833299885 ;-1498,30213981664 ;0,00476284021704309;
67 ;-1,87904822218425 ;-0,0921539141669048 ;0,00246134155035371;
68 ;-3,33627389313605 ;776,035312969414 ;0,00248685985191858;
69 ;3,55289792931392 ;0,871277729960598 ;0,00316080193097441;
70 ;3,53830751309037 ;0,439375197936541 ;0,00319412761730945;
71 ;3,51294136998161 ;0,646477661635506 ;0,00061050846809022;
72 ;1,34488852628504 ;-738,99649634961 ;0,00234901468606946;
73 ;0,495946075230823 ;0,00206382871131226 ;0,00174287654944167;
74 ;0,258793516219123 ;379,660797594393 ;0,00176167329109125;
75 ;2,87387398862684 ;0,429164313430289 ;0,00138220289380224;
76 ;-0,411256893862246 ;-929,749274296816 ;0,00295533811727394;
77 ;-0,587857061815021 ;-0,242543249075708 ;0,00200945663144604;
78 ;-1,3959235400879 ;605,944589044314 ;0,00203056050694274;
79 ;3,47457684808333 ;0,520381306255613 ;0,00235831293738052;
80 ;-5,52274991156464 ;-1594,68127084617 ;0,00506895051578481;
81 ;-0,829532981325123 ;-0,33498937470631 ;0,00257085905932223;
82 ;-2,09114572615493 ;730,224966334292 ;0,0025223109388496;
83 ;4,23092406524883 ;0,612790363738353 ;0,00293944954698868;
84 ;4,22034213145337 ;0,379346025046794 ;0,00297035136309239;
85 ;4,19975658746298 ;0,443137827120338 ;0,000544028512094375;
86 ;1,81078113729632 ;-780,585184380095 ;0,00248108420475056;
87 ;1,07971010595866 ;-0,178429399863392 ;0,00180672711525083;
88 ;0,860922272910555 ;371,008349274977 ;0,00182621443727606;
89 ;3,40364972793628 ;0,275189673805822 ;0,00134722393854493;
90 ;-0,0527796206764556 ;-956,268079254403 ;0,00303953166271464;
91 ;-0,108169659053611 ;-0,374896737783412 ;0,00204143825464288;
92 ;-0,867298437205847 ;591,335746459265 ;0,00206290387202579;
93 ;3,84522795951426 ;0,395398366734396 ;0,00229218911111676;
94 ;-5,07634402783947 ;-1587,80309396325 ;0,00504700504654937;
95 ;-0,451327246095275 ;-0,433542392699924 ;0,00255099429256753;
96 ;-1,64203560144927 ;712,839488902589 ;0,00252023000528011;
97 ;4,47012298965327 ;0,509808393251311 ;0,00285647487255709;
98 ;4,46113812589927 ;0,356380507963173 ;0,00288647446269624;
99 ;4,44241805688979 ;0,361986386402638 ;0,000519501970904156;
100 ;1,98711595287583 ;-792,745998062105 ;0,00251969128298813;
101 ;1,29393858035398 ;-0,248408563985707 ;0,00182478309673679;
102 ;1,08322430433281 ;367,033314038221 ;0,00184446603987379;
103 ;3,5926483493424 ;0,214664880417779 ;0,00133119372102078;
104 ;0,093064552769351 ;-962,897896308574 ;0,00306056715560026;
105 ;0,0692724518139871 ;-0,425521608896118 ;0,00204924974745316;
106 ;-0,669729722403563 ;585,183117489097 ;0,00207080721102622;
107 ;3,97674632683164 ;0,346853797956733 ;0,00226446214883102;
108 ;-4,869513038541 ;-1580,80318026604 ;0,00502472483085617;
109 ;-0,314475909596621 ;-0,471356904219574 ;0,00253093173026453;
110 ;-1,48003089368941 ;706,565194853213 ;0,00251799886036099;
111 ;4,55711103830503 ;0,47090662693442 ;0,00282667290890731;
112 ;4,54872638254731 ;0,347798540950879 ;0,00285634909060797;
113 ;4,53069632855226 ;0,331320406544018 ;0,000510737518464002;
114 ;2,05232897299928 ;-796,942466638487 ;0,00253301230569776;
115 ;1,37258530737757 ;-0,274659539841194 ;0,00183094977891672;
116 ;1,16491448593708 ;365,517640534404 ;0,00185069957139575;
117 ;3,66166484057204 ;0,191935939567602 ;0,00132509003463967;
118 ;0,147844704015841 ;-965,082650075841 ;0,00306749729229964;
119 ;0,134586904636027 ;-0,444413491350889 ;0,00205180782763545;
120 ;-0,596906792210293 ;582,867868094573 ;0,00207339576895769;
121 ;4,02480259390557 ;0,328723078506239 ;0,00225404806694134;
122 ;-4,79060967904682 ;-1577,92443917508 ;0,00501556322428885;
123 ;-0,264258512162213 ;-0,485443794086303 ;0,00252269884237116;
124 ;-1,42064880040224 ;704,264334048316 ;0,00251706412037451;
125 ;4,589080584331 ;0,456474819418242 ;0,0028157632621354;
126 ;4,58091824028985 ;0,344616668673066 ;0,00284532110499412;
127 ;4,56314264949968 ;0,319944482278968 ;0,000507536174635507;
128 ;2,07637176880019 ;-798,467012365549 ;0,00253785158048455;
129 ;1,40155244323668 ;-0,284380191083812 ;0,00183318197447224;
130 ;1,19500815066571 ;364,954419926049 ;0,00185295596856746;
131 ;3,68705346041302 ;0,183518420714628 ;0,00132282317263951;
132 ;0,168125210634296 ;-965,86610007641 ;0,00306998225475101;
133 ;0,158658839444465 ;-0,451399388944367 ;0,00205272321170784;
134 ;-0,570061739826961 ;582,010037100899 ;0,00207432209796108;
135 ;4,04248393411831 ;0,322017848343233 ;0,00225019225855126;
136 ;-4,76131041459757 ;-1576,83870537687 ;0,00501210795878777;
137 ;-0,245762293993762 ;-0,490650109653658 ;0,00251959628743753;
138 ;-1,3987840323552 ;703,416573830227 ;0,00251670909222121;
139 ;4,60085806092062 ;0,451145775686257 ;0,00281174614272091;
140 ;4,59277778794632 ;0,343441706071123 ;0,00284126041589996;
141 ;4,5750960503368 ;0,315743939422203 ;0,00050635821698663;
142 ;2,08523506406469 ;-799,027002368553 ;0,00253962910897463;
143 ;1,41223032490611 ;-0,287967827050477 ;0,00183400081336117;
144 ;1,20610187649512 ;364,746210942983 ;0,00185378368576674;
145 ;3,69640848301925 ;0,180411459853255 ;0,00132198533980829;
146 ;0,17561162307516 ;-966,152619863323 ;0,00307089102537512;
147 ;0,167533593546274 ;-0,453976839595524 ;0,00205305772689347;
148 ;-0,560164022066773 ;581,693219043152 ;0,00207466061723843;
149 ;4,04899900753571 ;0,319543684145727 ;0,00224876858926245;
150 ;-4,75048480556162 ;-1576,43566680825 ;0,00501082532906066;
151 ;-0,238944627002021 ;-0,492570797471243 ;0,00251844492571131;
152 ;-1,39072550035582 ;703,104002244869 ;0,0025165769581655;
153 ;4,60519912894022 ;0,449180193097142 ;0,00281026536892421;
154 ;4,59714912708659 ;0,343008331087495 ;0,00283976358217179;
155 ;4,57950199968806 ;0,31419460416181 ;0,000505924104693214;
156 ;2,0885026682377 ;-799,233210420639 ;0,00254028365600463;
157 ;1,41616690657218 ;-0,28929090086541 ;0,00183430219246627;
158 ;1,21019184606438 ;364,669368931522 ;0,00185408833264471;
159 ;3,69985684959614 ;0,179265595225735 ;0,00132167615063167;
160 ;0,178372949853468 ;-966,257955193361 ;0,00307122512094304;
161 ;0,170805561764568 ;-0,454927284731424 ;0,00205318067290648;
162 ;-0,556514820977306 ;581,576336161384 ;0,0020747850354806;
163 ;4,05140049453473 ;0,318631271481533 ;0,0022482434095818;
164 ;-4,74649044273267 ;-1576,28670359961 ;0,0050103512700095;
165 ;-0,236431286394675 ;-0,493279049600337 ;0,00251801942953187;
166 ;-1,38775480756244 ;702,988757270681 ;0,00251652807442643;
167 ;4,60679943183605 ;0,448455423935246 ;0,00280971945586751;
168 ;4,59876059213835 ;0,342848534538327 ;0,0028392117484139;
169 ;4,58112622598983 ;0,313623318240985 ;0,000505764074924914;
170 ;2,08970734113036 ;-799,309200025234 ;0,00254052486252932;
171 ;1,4176182105603 ;-0,289778731841319 ;0,00183441323367375;
172 ;1,2116997111949 ;364,641027900539 ;0,00185420057784929;
173 ;3,70112808914165 ;0,178843093865005 ;0,00132156211799634;
174 ;0,179391154671176 ;-966,296748449207 ;0,00307134816248853;
175 ;0,172011859418444 ;-0,455277713459641 ;0,00205322594724343;
176 ;-0,555169434063393 ;581,533233273943 ;0,00207483085204109;
177 ;4,05228579420722 ;0,318294856653999 ;0,00224804974609286;
178 ;-4,74501737414929 ;-1576,23173257191 ;0,00501017633094769;
179 ;-0,23550470816662 ;-0,493540181476553 ;0,00251786241763043;
180 ;-1,38665963240042 ;702,946268415106 ;0,00251651002875189;
181 ;4,60738940003476 ;0,448188206956649 ;0,00280951819348492;
182 ;4,59935467573679 ;0,34278961910164 ;0,00283900830324975;
183 ;4,58172501437983 ;0,313412689406602 ;0,000505705078371267;
184 ;2,0901514698098 ;-799,337210522552 ;0,0025406137735404;
185 ;1,41815326408157 ;-0,28995858793991 ;0,00183445416183498;
186 ;1,21225561887077 ;364,630577773088 ;0,00185424194978725;
187 ;3,70159674784079 ;0,178687322496483 ;0,00132152007140683;
188 ;0,179766562655848 ;-966,311044732081 ;0,00307139350632528;
189 ;0,172456588693244 ;-0,455406910054621 ;0,00205324263133403;
190 ;-0,55467342449835 ;581,517340902652 ;0,00207484773595838;
191 ;4,05261217041291 ;0,318170825517084 ;0,00224797834177304;
192 ;-4,74447423240753 ;-1576,21145906156 ;0,00501011181282732;
193 ;-0,235163108178533 ;-0,493636455938814 ;0,00251780451197194;
194 ;-1,38625587781596 ;702,930603832183 ;0,00251650337256705;
195 ;4,60760690170627 ;0,448089689715591 ;0,00280944399396945;
196 ;4,59957369477593 ;0,342767898285251 ;0,00283893329900827;
197 ;4,58194576808175 ;0,313335034999451 ;0,000505683328322888;
198 ;2,09031520711141 ;-799,347536547349 ;0,00254064655043791;
199 ;1,41835052291929 ;-0,290024896632323 ;0,00183446924956986;
200 ;1,21246056620027 ;364,626724894579 ;0,00185425720111571;
201 ;3,70176952739196 ;0,178629893104883 ;0,00132150456922291;
202 ;0,179904968211117 ;-966,31631457373 ;0,00307141022079274;
203 ;0,172620547760079 ;-0,455454541559854 ;0,00205324878130327;
204 ;-0,554490559584235 ;581,511481631669 ;0,00207485395958775;
205 ;4,05273249468949 ;0,318125098221423 ;0,00224795201626784;
206 ;-4,74427398353676 ;-1576,20398385384 ;0,00501008802384013;
207 ;-0,235037170419294 ;-0,493671949885919 ;0,00251778316125711;
208 ;-1,38610702555028 ;702,924828714803 ;0,00251650091817098;
209 ;4,60768708797205 ;0,448053368943574 ;0,00280941663865025;
210 ;4,59965444026469 ;0,342759890375104 ;0,00283890564700897;
211 ;4,58202715309657 ;0,313306405831749 ;0,000505675309719603;
212 ;2,09037557248513 ;-799,351343332503 ;0,00254065863394555;
213 ;1,41842324644847 ;-0,290049342837365 ;0,00183447481174058;
214 ;1,21253612433455 ;364,625304413528 ;0,00185426282359615;
215 ;3,70183322599173 ;0,178608720438348 ;0,00132149885392072;
216 ;0,179955994810613 ;-966,318257307857 ;0,00307141638260255;
217 ;0,172680994797733 ;-0,455472101981268 ;0,00205325104846355;
218 ;-0,554423142407016 ;581,509321446828 ;0,0020748562539028;
219 ;4,05277685452346 ;0,318108239804031 ;0,00224794231062419;
220 ;-4,74420015591623 ;-1576,20122777557 ;0,00501007925293932;
221 ;-0,234990740973788 ;-0,493685035535417 ;0,00251777528934502;
222 ;-1,3860521483417 ;702,922699606079 ;0,00251650001323741;
223 ;4,60771665024908 ;0,448039978512779 ;0,00280940655360896;
224 ;4,59968420890201 ;0,342756938089473 ;0,00283889545259116;
225 ;4,5820571574207 ;0,313295851078341 ;0,000505672353513717;
226 ;2,09039782748414 ;-799,352746781396 ;0,00254066308877676;
227 ;1,41845005744129 ;-0,290058355450527 ;0,00183447686235968;
228 ;1,21256398029994 ;364,624780728303 ;0,00185426489644982;
229 ;3,70185670972859 ;0,178600914656104 ;0,0013214967468316;
230 ;0,179974806885485 ;-966,318973503781 ;0,00307141865417569;
231 ;0,172703279870693 ;-0,455478576004558 ;0,00205325188426355;
232 ;-0,554398287741602 ;581,508525044367 ;0,00207485709971351;
233 ;4,05279320855737 ;0,318102024567494 ;0,00224793873240617;
234 ;-4,74417293734234 ;-1576,20021163644 ;0,00501007601919406;
235 ;-0,234973623896557 ;-0,493689859842236 ;0,00251777238702803;
236 ;-1,38603191692667 ;702,921914673122 ;0,00251649967961746;
237 ;4,60772754890805 ;0,448035041829149 ;0,00280940283555829;
238 ;4,59969518348796 ;0,342755849665025 ;0,00283889169421671;
239 ;4,58206821904906 ;0,313291959830419 ;0,000505671263648251;
240 ;2,09040603211121 ;-799,353264183004 ;0,00254066473111429;
241 ;1,41845994182023 ;-0,290061678146295 ;0,00183447761835742;
242 ;1,21257425002228 ;364,624587654394 ;0,0018542656606447;
243 ;3,70186536739597 ;0,178598036888787 ;0,00132149596997975;
244 ;0,17998174245218 ;-966,319237531399 ;0,00307141949159728;
245 ;0,172711495574332 ;-0,455480962792676 ;0,00205325219238332;
246 ;-0,554389124602219 ;581,508231436998 ;0,00207485741152385;
247 ;4,05279923789787 ;0,318099733187624 ;0,00224793741325424;
248 ;-4,74416290266371 ;-1576,1998370198 ;0,00501007482701993;
249 ;-0,234967313230118 ;-0,49369163841987 ;0,00251777131704897;
250 ;-1,38602445794125 ;702,921625289329 ;0,00251649955661418;
251 ;4,60773156699123 ;0,448033221837026 ;0,00280940146484981;
252 ;4,59969922962845 ;0,342755448405601 ;0,00283889030864221;
253 ;4,58207229728688 ;0,313290525265051 ;0,000505670861856123;
254 ;2,09040905680817 ;-799,353454974314 ;0,00254066533672477;
255 ;1,41846358582951 ;-0,290062903136673 ;0,00183447789713908;
256 ;1,21257803589321 ;364,624516512611 ;0,00185426594244911;
257 ;3,70186855950709 ;0,178596975985543 ;0,00132149568376081;
258 ;0,179984298738568 ;-966,319335003057 ;0,00307141980075102;
259 ;0,172714524507329 ;-0,455481842744306 ;0,00205325230613238;
260 ;-0,554385746576446 ;581,50812322833 ;0,00207485752663506;
261 ;4,05280146103164 ;0,318098888477821 ;0,00224793692708449;
262 ;-4,74415920524704 ;-1576,19969913124 ;0,00501007438820465;
263 ;-0,234964986607519 ;-0,493692294111514 ;0,00251777092322168;
264 ;-1,38602170807783 ;702,921518601914 ;0,00251649951132878;
265 ;4,60773304854809 ;0,448032550870062 ;0,00280940095951291;
266 ;4,59970072149443 ;0,342755300479506 ;0,00283888979782475;
267 ;4,5820738008075 ;0,313289996400883 ;0,000505670713726872;
268 ;2,09041017196583 ;-799,353525320749 ;0,00254066556001868;
269 ;1,41846492952237 ;-0,290063354755855 ;0,00183447799992342;
270 ;1,21257943201178 ;364,624490247071 ;0,00185426604634791;
271 ;3,7018697362341 ;0,178596584799109 ;0,00132149557807345;
272 ;0,179985241897418 ;-966,319370824747 ;0,00307141991436686;
273 ;0,172715641405176 ;-0,455482167146405 ;0,00205325234793632;
274 ;-0,554384500869043 ;581,508083295415 ;0,00207485756893991;
275 ;4,05280228043388 ;0,318098577013887 ;0,00224793674767426;
276 ;-4,74415783984153 ;-1576,19964807109 ;0,00501007422571218;
277 ;-0,234964128956121 ;-0,493692535860363 ;0,0025177707774072;
278 ;-1,38602069428597 ;702,92147925545 ;0,00251649949454044;
279 ;4,60773359463867 ;0,448032303487034 ;0,0028094007731524;
280 ;4,59970127132667 ;0,342755245926048 ;0,0028388896094431;
281 ;4,58207435516611 ;0,313289801368538 ;0,000505670659104969;
282 ;2,09041058309509 ;-799,353551245759 ;0,00254066564230992;
283 ;1,41846542478187 ;-0,290063521269959 ;0,00183447803780283;
284 ;1,21257994655007 ;364,624480597809 ;0,001854266084638;
285 ;3,70187017016998 ;0,178596440629479 ;0,00132149553924974;
286 ;0,179985589008019 ;-966,31938412206 ;0,00307141995654272;
287 ;0,172716052894846 ;-0,455482286741555 ;0,00205325236345417;
288 ;-0,554384041797187 ;581,508068596352 ;0,00207485758464343;
289 ;4,05280258257454 ;0,318098462193596 ;0,00224793668160451;
290 ;-4,74415733763452 ;-1576,19962935013 ;0,00501007416613469;
291 ;-0,23496381267137 ;-0,493692624999379 ;0,00251777072390255;
292 ;-1,38602032047453 ;702,921464762592 ;0,00251649948842758;
293 ;4,6077337958999 ;0,448032212288662 ;0,0028094007044765;
294 ;4,59970147406079 ;0,342755225828622 ;0,0028388895400224;
295 ;4,58207455938604 ;0,313289729494092 ;0,000505670638969043;
296 ;2,09041073486456 ;-799,353560767166 ;0,00254066567253265;
297 ;1,41846560748524 ;-0,290063582622664 ;0,00183447805170141;
298 ;1,2125801364472 ;364,624476989895 ;0,00185426609868737;
299 ;3,70187032994208 ;0,178596387436114 ;0,00132149552473264;
300 ;0,179985717709986 ;-966,319388889431 ;0,00307141997166274;
301 ;0,172716204831079 ;-0,455482330825044 ;0,00205325236901785;
302 ;-0,554383872411628 ;581,508063136145 ;0,00207485759027406;
303 ;4,05280269368148 ;0,318098419817833 ;0,0022479366570855;
304 ;-4,74415715097838 ;-1576,19962229133 ;0,00501007414367141;
305 ;-0,234963696270846 ;-0,493692657874535 ;0,00251777070373102;
306 ;-1,38602018290625 ;702,921459430821 ;0,00251649948612057;
307 ;4,60773387002585 ;0,448032178669763 ;0,0028094006792214;
308 ;4,59970154875845 ;0,342755218420641 ;0,00283888951449344;
309 ;4,58207463472244 ;0,313289702993884 ;0,000505670631561658;
310 ;2,09041079058453 ;-799,353564302622 ;0,00254066568375496;
311 ;1,41846567471242 ;-0,290063605258779 ;0,00183447805685374;
312 ;1,21258020631507 ;364,624475682528 ;0,00185426610389547;
313 ;3,70187038882541 ;0,17859636784282 ;0,00132149551947247;
314 ;0,179985764680771 ;-966,319390712769 ;0,00307141997744604;
315 ;0,172716260689038 ;-0,455482347086785 ;0,0020532523711456;
316 ;-0,554383810081641 ;581,508061156623 ;0,00207485759242722;
317 ;4,05280273480606 ;0,318098404240979 ;0,00224793664819179;
318 ;-4,74415708314913 ;-1576,19961979079 ;0,00501007413571358;
319 ;-0,234963653183486 ;-0,493692669957084 ;0,00251777069661103;
320 ;-1,38602013202329 ;702,921457444601 ;0,00251649948527716;
321 ;4,6077338974039 ;0,448032166271529 ;0,00280940066981305;
322 ;4,59970157635776 ;0,342755215682345 ;0,00283888950498298;
323 ;4,58207466251663 ;0,313289693221844 ;0,000505670628811188;
324 ;2,090410811251 ;-799,353565595966 ;0,00254066568786022;
325 ;1,41846569954922 ;-0,29006361359911 ;0,0018344780587568;
326 ;1,21258023215414 ;364,624475202861 ;0,00185426610581917;
327 ;3,70187041058572 ;0,178596360621626 ;0,00132149551754264;
328 ;0,17998578208453 ;-966,319391392001 ;0,00307141997960046;
329 ;0,172716281267468 ;-0,455482353090077 ;0,00205325237196409;
330 ;-0,554383787207906 ;581,508060435908 ;0,00207485759325541;
331 ;4,05280275001674 ;0,318098398503664 ;0,00224793664493306;
332 ;-4,74415705815411 ;-1576,19961887963 ;0,00501007413281381;
333 ;-0,234963637271979 ;-0,493692674431824 ;0,00251777069400838;
334 ;-1,38602011321285 ;702,921456717877 ;0,00251649948497813;
335 ;4,60773390750471 ;0,448032161687903 ;0,00280940066635723;
336 ;4,5997015864983 ;0,342755214654611 ;0,00283888950148972;
337 ;4,58207467276083 ;0,313289689613768 ;0,000505670627799466;
338 ;2,09041081899793 ;-799,353566063987 ;0,00254066568934577;
339 ;1,41846570878159 ;-0,290063616675309 ;0,00183447805941392;
340 ;1,21258024161281 ;364,624475006723 ;0,00185426610648346;
341 ;3,70187041856321 ;0,178596357932663 ;0,00132149551674607;
342 ;0,179985788848647 ;-966,319391571375 ;0,00307141998016894;
343 ;0,172716288968174 ;-0,455482355274452 ;0,00205325237214767;
344 ;-0,55438377844976 ;581,508060131238 ;0,00207485759344133;
345 ;4,05280275550768 ;0,31809839636076 ;0,00224793664359148;
346 ;-4,74415704827922 ;-1576,19961845594 ;0,00501007413146576;
347 ;-0,234963631535406 ;-0,493692676072826 ;0,00251777069279877;
348 ;-1,38602010649829 ;702,921456458703 ;0,00251649948483868;
349 ;4,60773391122582 ;0,448032160030651 ;0,00280940066514317;
350 ;4,59970159015757 ;0,342755214314676 ;0,00283888950026251;
351 ;4,58207467640997 ;0,31328968830408 ;0,000505670627440041;
352 ;2,09041082161902 ;-799,353566249148 ;0,0025406656899336;
353 ;1,4184657120127 ;-0,290063617813302 ;0,00183447805972457;
354 ;1,21258024504479 ;364,624474964021 ;0,00185426610679751;
355 ;3,70187042159954 ;0,178596356987869 ;0,00132149551658878;
356 ;0,179985790841605 ;-966,319391728117 ;0,00307141998066658;
357 ;0,172716291732882 ;-0,455482356090359 ;0,00205325237233052;
358 ;-0,554383775455139 ;581,508060040865 ;0,00207485759362633;
359 ;4,05280275756734 ;0,318098395591389 ;0,00224793664317869;
360 ;-4,74415704505723 ;-1576,19961835849 ;0,00501007413115551;
361 ;-0,234963629355206 ;-0,493692676679673 ;0,00251777069252022;
362 ;-1,38602010371814 ;702,921456348181 ;0,00251649948480687;
363 ;4,60773391253185 ;0,448032159395652 ;0,0028094006646196;
364 ;4,59970159160071 ;0,342755214160602 ;0,00283888949973326;
365 ;4,58207467780125 ;0,31328968779636 ;0,00050567062728866;
366 ;2,09041082265496 ;-799,353566304423 ;0,00254066569010901;
367 ;1,41846571326296 ;-0,290063618224348 ;0,00183447805978531;
368 ;1,21258024640095 ;364,624474923691 ;0,00185426610685889;
369 ;3,70187042257794 ;0,178596356608442 ;0,00132149551639794;
370 ;0,179985792170521 ;-966,319391678769 ;0,00307141998050951;
371 ;0,172716292782137 ;-0,455482356394103 ;0,00205325237227301;
372 ;-0,554383774268078 ;581,508059999504 ;0,00207485759356826;
373 ;4,05280275834167 ;0,318098395295843 ;0,00224793664299274;
374 ;-4,7441570435561 ;-1576,19961829326 ;0,00501007413094803;
375 ;-0,234963628550614 ;-0,493692676887513 ;0,00251777069234523;
376 ;-1,38602010292552 ;702,921456313757 ;0,0025164994847741;
377 ;4,60773391306688 ;0,448032159179061 ;0,00280940066446324;
378 ;4,59970159212637 ;0,342755214123649 ;0,00283888949957515;
379 ;4,58207467841438 ;0,313289687625899 ;0,000505670627244313;
380 ;2,09041082294217 ;-799,353566349822 ;0,00254066569025319;
381 ;1,41846571365836 ;-0,2900636183902 ;0,00183447805985826;
382 ;1,21258024671448 ;364,624474933645 ;0,00185426610693268;
383 ;3,70187042323114 ;0,178596356473051 ;0,00132149551645246;
384 ;0,179985792027306 ;-966,319391788754 ;0,00307141998085896;
385 ;0,172716293091077 ;-0,455482356510803 ;0,00205325237241415;
386 ;-0,554383773998607 ;581,508060006937 ;0,00207485759371078;
387 ;4,05280275864398 ;0,318098395198101 ;0,00224793664301257;
388 ;-4,74415704382126 ;-1576,19961834802 ;0,00501007413112198;
389 ;-0,234963628339573 ;-0,493692676994278 ;0,00251777069247875;
390 ;-1,38602010262376 ;702,921456310093 ;0,00251649948481481;
391 ;4,60773391333862 ;0,448032159089437 ;0,00280940066443927;
392 ;4,59970159233869 ;0,342755214108114 ;0,00283888949955094;
393 ;4,58207467860399 ;0,313289687568217 ;0,000505670627232568;
394 ;2,09041082321337 ;-799,353566359554 ;0,0025406656902841;
395 ;1,41846571383226 ;-0,29006361844424 ;0,00183447805988585;
396 ;1,21258024684492 ;364,624474937643 ;0,00185426610696053;
397 ;3,70187042329159 ;0,178596356446214 ;0,00132149551646858;
398 ;0,179985792080901 ;-966,319391813595 ;0,00307141998093787;
399 ;0,172716293292628 ;-0,455482356574369 ;0,00205325237243017;
400 ;-0,554383773816432 ;581,508060014406 ;0,00207485759372703;
401 ;4,05280275894454 ;0,318098395181447 ;0,00224793664306003;
402 ;-4,74415704453304 ;-1576,19961843548 ;0,00501007413139996;
403 ;-0,234963628048938 ;-0,493692677010301 ;0,00251777069275031;
404 ;-1,38602010229881 ;702,921456299218 ;0,0025164994848213;
