6615,56441294367;-3174,07277004325;0;0;0;0;0;0;0;0;0;0;0;0;3,52135173730142;0,79782295434341;0;0;0;0;0;0;0;;-5,6025261301329E-06;
-3170,03869047079;4832,9587628957;0;0;0;0;0;52,1949081317299;0;0;0;-1715,11498055664;0;0;-1,05826083476706;1446,58362246853;0;0;0;0;0;0;0;;-1,09023530967534E-05;
0;0;2714,66896666693;0;0;0;0;-1476,03265105017;0;0;-1238,63631561676;0;0;0;0;0;5,17812165090309;0;0;0;0;0,977119823793583;0;;-2,61479726759717E-12;
0;0;0;1435,59293376415;-532,385538739805;-796,296463605279;0;0;-106,910931419066;0;0;0;0;0;0;0;0;-4,58656064364175;-6,8887214074162;0;-0,0247162216793175;0;0;;-1,59161572810262E-12;
0;0;0;-533,528982815853;1764,68027939017;0;-808,063302444216;0;0;-423,087994130106;0;0;0;0;0;0;0;7,54768604729341;0;-2,97562303811017;0;0;0;;-3,75166564481333E-12;
0;0;0;-799,181313392633;0;1548,56597088356;-475,287377883076;0;0;0;0;0;0;-274,09727960785;0;0;0;0;9,45410384369525;-2,54810371697944;0;0;0,373465400231834;;-2,72848410531878E-12;
0;0;0;0;-826,566448261216;-491,101817127446;3120,14579981917;-1077,86233401774;0;0;0;0;-724,615200412762;0;0;0;0;-2,63040130524032;-2,37762584069997;8,27148799909161;0;0;0;;-2,27373675443232E-13;
0;-52,1949081317299;-1510,94707278272;0;0;0;-1120,47096496812;2683,61294588257;0;0;0;0;0;0;0;-1445,63916755603;-4,49598405060433;0;0;-2,17296642157975;0;0;0;;-1,6938429325819E-08;
0;0;0;-105,99813936705;0;0;0;0;105,99813936705;0;0;0;0;0;0;0;0;0;0;0;-0,00547190572548639;0;0;;-3,5527136788005E-15;
0;0;0;0;-420,410739563449;0;0;0;0;420,410739563449;0;0;0;0;0;0;0;-0,439971069610127;0;0;0;0;0;;-7,105427357601E-14;
0;0;-1233,95573019343;0;0;0;0;0;0;0;1233,95573019343;0;0;0;0;0;-0,917141323264969;0;0;0;0;-1,13288736245855;0;;-2,8279600883252E-12;
0;-1714,01296130364;0;0;0;0;0;0;0;0;0;1714,01296130364;0;0;0;-0,316911540673789;0;0;0;0;0;0;0;;-3,14628323394572E-11;
0;0;0;0;0;0;-721,857029952307;0;0;0;0;0;721,857029952307;0;0;0;0;0;0;-0,55656823608191;0;0;0;;-3,69482222595252E-13;
0;0;0;0;0;-272,30817188885;0;0;0;0;0;0;0;272,30817188885;0;0;0;0;-0,285483744928274;0;0;0;-0,429453779867635;;-5,6843418860808E-14;
-784,277755120764;-173,090183456063;0;0;0;0;0;0;0;0;0;0;0;0;29,703417102799;-14,6302237604346;0;0;0;0;0;0;0;;-5,37973278369464E-05;
235,696546553241;-313840,838016854;0;0;0;0;0;313635,935593599;0;0;0;-30,7941232980276;0;0;-14,2332496588519;22,2765116229284;0;0;0;0;0;0;0;;-2,82897881334065E-05;
0;0;-610,154683090684;0;0;0;0;620,444610609473;0;0;-10,2899275187889;0;0;0;0;0;23,0382336494233;0;0;0;0;-117,619496954652;0;;-3,41060513164848E-11;
0;0;0;505,68533357544;-834,141183079655;0;338,752623172532;0;0;-10,2967736683178;0;0;0;0;0;0;0;15,967623938087;0;-7,09807574768136;0;0;0;;-4,54747350886464E-13;
0;0;0;757,284000563943;0;-1043,46139068788;290,082717866936;0;0;0;0;0;0;-3,90532774299436;0;0;0;0;14,0305176868063;-4,17495238297104;0;0;-26,2118462182422;;2,27373675443232E-13;
0;0;0;0;290,701818143888;262,421569224327;-941,647588201211;393,526258245656;0;0;0;0;-5,00205741265929;0;0;0;0;-7,47914642659029;-4,44954419817059;27,4075448840909;0;0;0;;-1,90993887372315E-11;
0;0;0;13,9430247218495;0;0;0;0;-13,9430247218495;0;0;0;0;0;0;0;0;0;0;0;9,81510932618197;0;0;;-8,43769498715119E-15;
0;0;108,069703875828;0;0;0;0;0;0;0;-108,069703875828;0;0;0;0;0;-10,4720541525711;0;0;0;0;113,680547701055;0;;-1,27187149701058E-12;
0;0;0;0;0;31,5092017632429;0;0;0;0;0;0;0;-31,5092017632429;0;0;0;0;-2,46720171680415;0;0;0;25,1035830870952;;-2,30926389122033E-14;

