6615,56435120565;-3174,07274161949;0;0;0;0;0;0;0;0;0;0;0;0;3,52135168139773;0,797823007182318;0;0;0;0;0;0;0;0;;-1,13686837721616E-13;
-3170,03866182633;4832,95879118571;0;0;0;0;0;52,1948511972955;0;0;0;-1715,11498055668;0;0;-1,05826089294989;1446,58362241831;0;0;0;0;0;0;0;0;;1,16415321826935E-10;
0;0;2714,66896666683;0;0;0;0;-1476,03265105013;0;0;-1238,6363156167;0;0;0;0;0;5,17812165090295;0;0;0;0;0,977119823794096;0;0;;0;
0;0;0;1435,59293376414;-532,385538739801;-796,296463605274;0;0;-106,910931419066;0;0;0;0;0;0;0;0;-4,58656064364178;-6,88872140741622;0;-0,0247162216793172;0;0;0;;-2,27373675443232E-13;
0;0;0;-533,528982815854;1764,68027939016;0;-808,063302444205;0;0;-423,087994130105;0;0;0;0;0;0;0;7,54768604729335;0;-2,97562303811021;0;0;0;0;;-2,27373675443232E-13;
0;0;0;-799,181313392633;0;1548,56597088355;-475,287377883068;0;0;0;0;0;0;-274,097279607849;0;0;0;0;9,4541038436952;-2,54810371697948;0;0;0;0,373465400231848;;-2,27373675443232E-13;
0;0;0;0;-826,56644826121;-491,101817127444;3120,14579981914;-1077,86233401773;0;0;0;0;-724,615200412757;0;0;0;0;-2,63040130524024;-2,37762584069991;8,27148799909155;0;0;0,476386420253336;0;;-2,27373675443232E-13;
0;-52,1948511972955;-1510,94707278268;0;0;0;-1120,47096496812;2683,61288894809;0;0;0;0;0;0;0;-1445,63916755608;-4,49598405060439;0;0;-2,17296642157968;0;0;0;0;;0;
0;0;0;-105,99813936705;0;0;0;0;105,99813936705;0;0;0;0;0;0;0;0;0;0;0;-0,00547190572548706;0;0;0;;2,66453525910038E-15;
0;0;0;0;-420,410739563447;0;0;0;0;420,410739563447;0;0;0;0;0;0;0;-0,43997106961013;0;0;0;0;0;0;;2,1316282072803E-14;
0;0;-1233,95573019337;0;0;0;0;0;0;0;1233,95573019337;0;0;0;0;0;-0,917141323264993;0;0;0;0;-1,13288736245907;0;0;;-4,2632564145606E-14;
0;-1714,01296130368;0;0;0;0;0;0;0;0;0;1714,01296130368;0;0;0;-0,316911540673926;0;0;0;0;0;0;0;0;;-1,4210854715202E-14;
0;0;0;0;0;0;-721,857029952302;0;0;0;0;0;721,857029952302;0;0;0;0;0;0;-0,556568236081917;0;0;-0,63226975509706;0;;-1,4210854715202E-14;
0;0;0;0;0;-272,308171888849;0;0;0;0;0;0;0;272,308171888849;0;0;0;0;-0,285483744928275;0;0;0;0;-0,429453779867649;;-3,5527136788005E-15;
-784,27774702653;-173,090194919634;0;0;0;0;0;0;0;0;0;0;0;0;29,70341660188;-14,6302236294209;0;0;0;0;0;0;0;0;;-4,54747350886464E-13;
235,696557453639;-313840,838027771;0;0;0;0;0;313635,935593616;0;0;0;-30,7941232980582;0;0;-14,2332496545262;22,2765114925331;0;0;0;0;0;0;0;0;;0;
0;0;-610,154683090658;0;0;0;0;620,444610609452;0;0;-10,2899275187941;0;0;0;0;0;23,0382336494224;0;0;0;0;-117,619496954649;0;0;;-4,54747350886464E-13;
0;0;0;505,685333575436;-834,141183079653;0;338,752623172535;0;0;-10,296773668318;0;0;0;0;0;0;0;15,967623938087;0;-7,09807574768131;0;0;0;0;;-2,27373675443232E-13;
0;0;0;757,284000563938;0;-1043,46139068788;290,082717866938;0;0;0;0;0;0;-3,90532774299449;0;0;0;0;14,0305176868063;-4,174952382971;0;0;0;-26,2118462182421;;0;
0;0;0;0;290,701818143878;262,42156922432;-941,647588201199;393,52625824566;0;0;0;0;-5,00205741266003;0;0;0;0;-7,47914642659026;-4,44954419817058;27,4075448840905;0;0;-69,0109714678816;0;;-4,54747350886464E-13;
0;0;0;13,9430247218495;0;0;0;0;-13,9430247218495;0;0;0;0;0;0;0;0;0;0;0;9,81510932618196;0;0;0;;5,77315972805081E-15;
0;0;108,069703875829;0;0;0;0;0;0;0;-108,069703875829;0;0;0;0;0;-10,4720541525708;0;0;0;0;113,680547701052;0;0;;9,2370555648813E-14;
0;0;0;0;0;0;63,3611675714808;0;0;0;0;0;-63,3611675714808;0;0;0;0;0;0;-6,34083476145915;0;0;65,1472916685408;0;;0,405233716311841;
0;0;0;0;0;31,5092017632429;0;0;0;0;0;0;0;-31,5092017632429;0;0;0;0;-2,46720171680414;0;0;0;0;25,1035830870951;;-7,99360577730113E-14;

