itteration ;2.Real ;2.Imaginary ;2.Real ;2.Imaginary ;2.Real ;2.Imaginary ;
1 ;214,240216657383 ;-17,8751776833123 ;214,240216657383 ;-17,8751776833123 ;214,240216657383 ;-17,8751776833123 ;
2 ;214,22415098778 ;-17,8813211575045 ;214,22415098778 ;-17,8813211575045 ;214,22415098778 ;-17,8813211575045 ;
