itteration ;11.Real ;11.Imaginary ;8.Real ;8.Imaginary ;11.Real ;11.Imaginary ;
1 ;10,3905512519168 ;-1,51209942837425 ;10,0223759472886 ;-2,822575603785 ;10,3905512519168 ;-1,51209942837425 ;
2 ;10,3905521101048 ;-1,51209353123309 ;10,0223669542639 ;-2,82298073898723 ;10,3905521101048 ;-1,51209353123309 ;
