6623,50072957362;-3180,04885074921;0;0;0;0;0;0;0;0;0;0;0;0;3,5234657118214;0,796828152671789;0;0;0;0;0;0;0;0;;-0,000585693132848064;
-3176,01351016214;4845,23186359867;0;0;0;0;0;48,0882844635513;0;0;0;-1717,30663790008;0;0;-1,05817799175955;1448,43011257329;0;0;0;0;-2595,34237563792;0;0;0;;0,151211207557935;
0;0;2722,07841178393;0;0;0;0;-1480,00647185693;0;0;-1242,071939927;0;0;0;0;0;5,18583036913933;0;0;0;-5,13301458940064;0;0,963146539091916;0;;-0,0803232253738315;
0;0;0;1438,14234727772;-533,605049258862;-797,626128797067;0;0;-106,911169221794;0;0;0;0;0;0;0;0;-4,58076824083914;-6,88284955379337;0;0;-0,0247027094958071;0;0;;-0,0301578841510945;
0;0;0;-533,531559153879;1768,72818262077;0;-811,622444530551;0;0;-423,574178936345;0;0;0;0;0;0;0;7,55599413884377;0;-2,97301593206912;0;0;0;0;;0,0376898847814573;
0;0;0;-799,277796373764;0;1551,32882525873;-477,450077079256;0;0;0;0;0;0;-274,600951805714;0;0;0;0;9,46254632312688;-2,54521680772394;0;0;0;0,370685373446156;;-0,000359162940412716;
0;0;0;0;-829,665474627728;-492,639732177877;3138,26521149429;-1082,32111025023;0;0;0;0;-733,638894438453;0;0;0;0;-2,64437667450196;-2,39002754876769;8,29566403884941;-3,26280715886352;0;0;0;;-0,0221426383909602;
0;-48,0882844635513;-1514,86322123487;0;0;0;-1125,18675941107;2688,1382651095;0;0;0;0;0;0;0;-1447,48746536763;-4,50339953389792;0;0;-2,17453728032889;2601,77747811898;0;0;0;;4,9297814257443E-06;
0;0;0;-105,9983564548;0;0;0;0;105,9983564548;0;0;0;0;0;0;0;0;0;0;0;0;-0,00548234039422613;0;0;;0,000139618880847792;
0;0;0;0;-420,898996568085;0;0;0;0;420,898996568085;0;0;0;0;0;0;0;-0,43946149293464;0;0;0;0;0;0;;-0,000663859424633984;
0;0;-1237,39111373172;0;0;0;0;0;0;0;1237,39111373172;0;0;0;0;0;-0,917075437018314;0;0;0;0;0;-1,11866983758518;0;;0,00291570716731826;
0;-1716,2051561531;0;0;0;0;0;0;0;0;0;1716,2051561531;0;0;0;-0,31650732535437;0;0;0;0;0;0;0;0;;-1,24906408558445E-05;
0;0;0;0;0;0;-730,866243508754;0;0;0;0;0;730,866243508754;0;0;0;0;0;0;-0,559717179013756;0;0;0;0;;0,000445463197969787;
0;0;0;0;0;-272,81184134301;0;0;0;0;0;0;0;272,81184134301;0;0;0;0;-0,285459714409206;0;0;0;0;-0,426615532648666;;-1,66741928708802E-06;
-785,217949086851;-173,095106604379;0;0;0;0;0;0;0;0;0;0;0;0;29,721224005269;-14,6390761752732;0;0;0;0;0;0;0;0;;0,000615881523117423;
235,819406218636;-314643,006629348;0;0;0;0;0;314437,932804208;0;0;0;-30,7455810783454;0;0;-14,2515310842089;22,3053138501835;0;0;0;0;0,39691636860397;0;0;0;;-0,0775095630197029;
0;0;-611,731741119269;0;0;0;0;621,888854316673;0;0;-10,1571131974047;0;0;0;0;0;23,0692012044628;0;0;0;-12,2158401130961;0;-117,779261389894;0;;0,0355093253765517;
0;0;0;506,906319141807;-836,091618256102;0;339,437131960761;0;0;-10,251832846467;0;0;0;0;0;0;0;15,9859085657737;0;-7,10872863105959;0;0;0;0;;0,00136534928969922;
0;0;0;758,610500746032;0;-1045,32475955062;290,594168740583;0;0;0;0;0;0;-3,8799099360005;0;0;0;0;14,0430695961913;-4,18182500460306;0;0;0;-26,2352884597365;;-0,0030417329978718;
0;0;0;0;292,581201088247;264,025834510049;-947,09372992293;395,304429890351;0;0;0;0;-4,81773556571708;0;0;0;0;-7,49859533211578;-4,45949743405829;27,4870071035788;-8,93338095829867;0;0;0;;0,000271678151420929;
0;314437,932804208;531,370233275839;0;0;0;248,272701741927;-315217,575739226;0;0;0;0;0;0;0;-0,221370202924487;-12,8385707313169;0;0;-9,85513324060567;22,5178076719271;0;0;0;;-9,55664108914789E-06;
0;0;0;13,9431951836245;0;0;0;0;-13,9431951836245;0;0;0;0;0;0;0;0;0;0;0;0;9,81515550048537;0;0;;-0,000245345846957346;
0;0;108,208606683;0;0;0;0;0;0;0;-108,208606682999;0;0;0;0;0;-10,4869754003254;0;0;0;0;0;113,846488324547;0;;-0,00337071460617011;
0;0;0;0;0;31,5346738805382;0;0;0;0;0;0;0;-31,5346738805382;0;0;0;0;-2,4695606687497;0;0;0;0;25,1281777741526;;-0,000571900804709813;

